Transaction_id,customer_id,Date,Product,Gender,Device_Type,Country,State,City,Category,Customer_Login_type,Delivery_Type, Quantity ,Transaction Start,Transaction_Result,Amount US$,Individual_Price_US$,Year_Month,Time
61936,1284238043,09/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"2,025",156,13-Dec,22:23:55
61941,1484491963,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,22,1,1,"1,523",69,13-Dec,01:16:44
61943,1323441958,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"3,749",250,13-Dec,12:03:12
61950,2258042737,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Guest,one-day deliver,12,1,1,999,83,13-Dec,10:37:11
61965,1627899245,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,14,1,1,515,37,13-Dec,08:49:15
61966,2186952206,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,"3,812",272,13-Dec,05:33:09
61971,1799473091,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,22,1,1,"1,898",86,13-Dec,00:32:10
61990,1281402231,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Guest,one-day deliver,14,1,1,515,37,13-Dec,08:03:26
62044,2257251580,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,17,1,1,0,0,13-Dec,21:30:48
62046,1341999322,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,"1,330",70,13-Dec,12:29:12
62059,1814624713,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Guest,one-day deliver,13,1,1,0,0,13-Dec,20:44:16
62081,2266667141,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,559,27,13-Dec,13:20:46
62091,1881573612,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,"18,626","1,552",13-Dec,22:59:51
62093,1346038077,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,390,33,13-Dec,12:13:31
62116,1518324068,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,22,1,1,"1,405",64,13-Dec,18:59:01
62118,1257265930,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,16,1,1,"1,295",81,13-Dec,18:03:11
62145,1650160973,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,19,1,1,0,0,13-Dec,13:16:51
62150,1312204578,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,22,1,1,848,39,13-Dec,23:26:19
62151,1795996459,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,23,1,1,616,27,13-Dec,00:59:00
62154,1387471843,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,15,1,1,"5,213",348,13-Dec,02:51:39
62157,1214446307,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"11,885",914,13-Dec,06:38:08
62171,1926073913,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,16,1,1,"11,600",725,13-Dec,12:58:28
62172,1753289982,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,23,1,1,"2,699",117,13-Dec,09:50:53
62173,1616356421,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"1,150",55,13-Dec,02:46:46
62177,1971293846,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,16,1,1,"38,376","2,399",13-Dec,06:43:59
62178,2008945056,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"1,873",89,13-Dec,11:25:07
62188,1747364484,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"3,597",171,13-Dec,13:53:06
62199,1863058718,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,"17,793","1,483",13-Dec,13:17:03
62210,1461782961,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,22,1,1,"2,041",93,13-Dec,06:44:30
62238,1861777513,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Guest,one-day deliver,20,1,0,"11,790",590,13-Dec,08:38:23
62244,2127446207,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"6,694",515,13-Dec,20:14:27
62266,1692219767,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"8,243",393,13-Dec,03:26:04
62271,2000225598,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"2,253",107,13-Dec,18:59:47
62279,1871499643,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,17,1,1,500,29,13-Dec,06:35:43
62286,2069955931,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,"3,999",333,13-Dec,13:32:02
62298,1368738886,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,17,1,1,"1,499",88,13-Dec,01:53:11
62307,1747920478,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,22,1,1,"25,000","1,136",13-Dec,09:37:29
62311,1803919888,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,22,1,1,0,0,13-Dec,16:24:31
62312,1436573778,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,18,1,1,0,0,13-Dec,23:26:26
62313,1903623735,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,16,1,0,"39,000","2,438",13-Dec,21:17:16
62331,1681794659,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,"1,849",97,13-Dec,07:26:33
62348,1186284221,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,"13,756","1,146",13-Dec,12:00:52
62357,2241372448,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,0,0,0,13-Dec,18:55:03
62364,1516198360,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,22,1,0,625,28,13-Dec,17:54:15
62366,2263009711,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,"7,199",379,13-Dec,22:05:43
62373,1653352987,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,20,1,1,"2,380",119,13-Dec,19:16:31
62374,1834367696,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,"9,185",656,13-Dec,23:02:38
62397,2113786777,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,17,1,1,"5,295",311,13-Dec,17:09:24
62402,1856440850,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,20,1,1,"3,000",150,13-Dec,23:43:59
62406,1871531019,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,0,0,13-Dec,02:06:17
62407,1576305653,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,0,0,13-Dec,17:51:09
62416,1377665459,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,249,17,13-Dec,00:50:35
62429,2024669885,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"3,449",265,13-Dec,20:54:40
62449,1656499467,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"1,000",48,13-Dec,21:55:39
62456,1889085352,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,0,0,13-Dec,04:04:42
62463,2258733311,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,500,38,13-Dec,23:46:25
62467,2057372280,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,22,1,1,"2,500",114,13-Dec,09:34:07
62480,1739835208,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"3,534",236,13-Dec,02:52:40
62493,1245186272,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,0,"17,291",910,13-Dec,18:17:41
62494,1506496506,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,17,1,1,"2,000",118,13-Dec,13:21:52
62497,1893866752,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,0,0,13-Dec,09:43:23
62502,1711010062,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"3,545",236,13-Dec,03:33:22
62522,1154963754,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,"3,483",183,13-Dec,18:51:44
62530,1656629777,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,18,1,1,500,28,13-Dec,12:49:41
62545,1515071242,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,"4,890",408,13-Dec,18:11:38
62547,1995716518,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,999,77,13-Dec,17:00:33
62550,1785568898,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,625,52,13-Dec,12:14:04
62583,2177336267,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,0,0,13-Dec,16:34:33
62587,1723023264,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,17,1,1,"1,701",100,13-Dec,04:06:00
62596,1461374928,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"15,000",714,13-Dec,22:38:04
62605,1627186121,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,20,1,0,"9,038",452,13-Dec,00:14:08
62636,2186507245,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,18,1,1,"6,199",344,13-Dec,17:26:21
62644,1774676162,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,"1,368",72,13-Dec,17:53:34
62645,1441288575,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,17,1,0,299,18,13-Dec,18:50:08
62653,2241551662,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,23,1,1,"3,499",152,13-Dec,01:52:04
62676,1876554051,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,22,1,1,0,0,13-Dec,12:37:06
62707,2117358172,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,22,1,1,"13,999",636,13-Dec,03:51:34
62712,1509990472,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"3,375",260,13-Dec,01:35:38
62724,1691283838,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"2,880",192,13-Dec,22:33:55
62737,1490911333,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,0,999,53,13-Dec,04:31:00
62746,1347422755,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,899,69,13-Dec,07:48:00
62752,1332321735,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,20,1,1,651,33,13-Dec,04:52:38
62770,1234619378,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,499,38,13-Dec,01:56:22
62780,1170846326,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"3,596",277,13-Dec,15:39:03
62790,1697884957,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"6,800",453,13-Dec,10:48:37
62805,1409879647,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"7,900",527,13-Dec,07:42:58
62820,1381346079,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,20,1,1,"4,115",206,13-Dec,21:40:58
62825,2259009479,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,"3,897",325,13-Dec,13:07:41
62839,1519908641,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"24,000","1,846",13-Dec,02:19:46
62851,2187904016,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,21,1,1,"2,208",105,13-Dec,12:40:20
62862,1712690097,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,22,1,1,"7,500",341,13-Dec,17:05:17
62932,1430167949,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,23,1,1,0,0,13-Dec,19:44:49
62947,2293356578,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,800,67,13-Dec,08:53:01
62954,2280030496,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,20,1,1,"1,998",100,13-Dec,12:18:42
62977,1771491006,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"2,039",157,13-Dec,23:31:28
62978,2031213524,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"3,999",308,13-Dec,06:00:57
62979,1964491455,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"2,300",177,13-Dec,20:58:33
62991,1891206291,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,17,1,1,"3,205",189,13-Dec,02:11:58
62994,1481102186,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,17,1,1,"13,155",774,13-Dec,18:41:28
63012,1251681089,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,16,1,1,"1,162",73,13-Dec,03:17:29
63031,2016499896,10/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,21,1,1,"2,195",105,13-Dec,02:17:02
63047,1896823676,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,"4,407",232,13-Dec,23:37:46
63049,1798522651,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"2,279",175,13-Dec,06:18:58
63061,1493994727,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,"9,230",486,13-Dec,13:41:34
63085,1553532636,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"15,400",733,13-Dec,10:53:03
63099,1895823472,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,12,1,1,"9,699",808,13-Dec,23:51:15
63102,2115918864,10/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Guest,one-day deliver,13,1,1,"5,000",385,13-Dec,12:55:08
63134,1857870825,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,999,53,13-Dec,09:11:38
63143,2091357154,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,948,50,13-Dec,07:39:05
63175,1652533769,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,16,1,1,"2,756",172,13-Dec,02:49:21
63194,1913610287,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,22,1,1,"4,986",227,13-Dec,06:20:04
63196,1437112985,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,499,33,13-Dec,17:28:27
63199,1182718550,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,"1,750",125,13-Dec,20:31:13
63207,1635375328,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,0,0,0,13-Dec,07:03:50
63211,1185259834,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"2,298",109,13-Dec,14:27:47
63229,2064968790,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,0,"5,000",417,13-Dec,18:58:29
63231,1503999774,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,"4,930",259,13-Dec,21:25:13
63238,1503266361,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,16,1,1,"6,722",420,13-Dec,05:37:43
63243,1701337911,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,0,0,13-Dec,05:55:50
63251,1520496692,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,500,24,13-Dec,00:06:28
63258,1270468568,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,18,1,1,499,28,13-Dec,02:10:08
63279,1760043848,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,0,"3,394",242,13-Dec,09:54:52
63280,2148947203,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,22,1,0,"1,698",77,13-Dec,22:23:31
63292,1713504247,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,18,1,1,"3,500",194,13-Dec,21:46:25
63294,1306263174,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,0,"1,499",71,13-Dec,00:53:26
63323,1557947247,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,20,1,0,0,0,13-Dec,12:52:38
63325,1155388158,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,20,1,1,"5,995",300,13-Dec,19:45:45
63326,2030641134,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Guest,one-day deliver,21,1,1,658,31,13-Dec,08:00:37
63379,1162004177,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,499,26,13-Dec,19:31:49
63397,1217634765,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,20,1,1,"5,395",270,13-Dec,16:01:01
63398,1734507664,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,23,1,1,"2,714",118,13-Dec,01:13:25
63400,1843243383,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"2,744",211,13-Dec,21:43:10
63421,1391457984,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,20,1,1,"30,000","1,500",13-Dec,09:35:04
63424,1530293207,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,17,1,1,211,12,13-Dec,18:17:09
63447,1550004779,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,"2,600",217,13-Dec,10:09:38
63466,1884972306,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,499,36,13-Dec,21:56:12
63475,1586514574,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,0,"1,52,090",#VALUE!,13-Dec,12:42:33
63479,1381628957,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,"2,100",100,13-Dec,18:01:07
63481,1867652340,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,19,1,1,"3,500",184,13-Dec,08:04:29
63487,1586281687,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,"1,499",125,13-Dec,11:29:00
63503,2113848426,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,22,1,1,975,44,13-Dec,01:43:41
63509,2082038224,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"1,375",106,13-Dec,03:39:39
63513,1908532545,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,0,0,13-Dec,09:21:37
63521,1881747773,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,790,56,13-Dec,22:57:28
63524,1814251930,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,18,1,1,"49,999","2,778",13-Dec,21:48:27
63534,2047981810,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,17,1,1,"1,400",82,13-Dec,04:59:58
63570,2007208224,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,20,1,1,"1,125",56,13-Dec,11:07:30
63590,1235214829,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,"8,404",600,13-Dec,20:18:35
63597,2035705942,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,21,1,1,100,5,13-Dec,21:54:36
63605,1261033037,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,20,1,1,510,26,13-Dec,20:29:45
63616,1818359901,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,18,1,1,"3,696",205,13-Dec,05:25:27
63617,1268214187,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,14,1,1,"3,280",234,13-Dec,11:06:50
63633,1771718835,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,17,1,1,"1,798",106,13-Dec,10:17:20
63660,1896600863,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,22,1,1,500,23,13-Dec,05:12:51
63695,1724171070,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,12,1,1,"1,125",94,13-Dec,05:42:20
63697,2025682308,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,20,1,1,0,0,13-Dec,16:39:55
63701,1897679659,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,13,1,1,"1,929",148,13-Dec,20:23:30
63713,1306930957,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"2,148",143,13-Dec,03:23:50
63718,1570199348,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,22,1,1,"6,215",283,13-Dec,22:29:21
63721,1873820909,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,1,0,0,13-Dec,00:21:40
63725,1194945895,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,12,1,1,"3,797",316,13-Dec,08:33:45
63730,1858434797,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,"1,876",134,13-Dec,00:04:28
63768,2057973297,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,"7,763",555,13-Dec,11:55:06
63773,1365524737,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,12,1,1,"1,999",167,13-Dec,21:55:21
63780,1192275425,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,12,1,1,"4,099",342,13-Dec,18:20:12
63785,2246021904,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Guest,one-day deliver,19,1,1,"2,995",158,13-Dec,22:06:09
63790,2031899432,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"1,000",67,13-Dec,03:07:17
63796,1840310969,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,22,1,0,"2,000",91,13-Dec,23:51:02
63810,1369154942,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"5,496",423,13-Dec,22:13:31
63831,2198939650,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,17,1,1,542,32,13-Dec,12:06:16
63841,2277115833,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"3,425",263,13-Dec,02:24:40
63864,2268186815,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"1,19,400",#VALUE!,13-Dec,05:14:58
63899,1676538740,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,13,1,1,"2,000",154,13-Dec,05:52:13
63907,1557804067,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,16,1,1,"7,423",464,13-Dec,10:13:03
63926,1278822560,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,999,67,13-Dec,22:03:48
63945,1165744054,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"8,385",559,13-Dec,16:08:20
63948,1254852279,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,Normal Delivery,17,1,1,375,22,13-Dec,07:32:19
63967,1472520464,11/12/2013,Jean,Female,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,18,1,1,"1,499",83,13-Dec,20:13:39
63998,1665142032,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,21,1,0,"60,500","2,881",13-Dec,15:24:23
63999,2228114895,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,15,1,1,"9,121",608,13-Dec,18:35:31
64002,1235137867,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,18,1,1,"10,000",556,13-Dec,01:27:48
64014,1918114931,11/12/2013,Shirt,Male,Web,United States,California,Los Angles,Clothing,Member,one-day deliver,14,1,1,999,71,13-Dec,22:41:02
